,user,userID,pos,qn,q1,q2,p1,p2,p12,p123,fal,irr,ent,a00,a01,a10,a11,qorder
2958,328.0,28368484.0,6.0,6.0,1.0,3.0,0.65,0.19,0.5,,2.0,0.15000000000000002,0.0,0.26978099054990495,-0.5237340248022404,0.6083034710946913,0.5318719540044468,0213
2959,328.0,28368484.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,
2961,329.0,47925711.0,0.0,0.0,1.0,2.0,0.6,0.65,0.6,,1.0,0.0,0.0,0.4042381081903132,0.36557875585765465,0.32084844576884874,0.7745966692414834,0123
2962,329.0,47925711.0,1.0,1.0,3.0,4.0,0.75,0.4,0.31,,1.0,-0.09000000000000002,0.0,0.36029173948022225,0.33765075471691364,0.6679684351085867,0.5567764362830022,2301
2963,329.0,47925711.0,2.0,4.0,2.0,4.0,0.8,0.6,0.75,,2.0,0.050000000000000044,0.0,0.2596225765684659,-0.16946594905701962,0.40455488498966785,0.8603561790776837,1302
2964,329.0,47925711.0,3.0,2.0,1.0,4.0,0.6,0.65,0.8,,1.0,0.20000000000000007,0.0,0.31495967942525027,0.2457482340992222,0.2010179240104163,0.8944271909999159,0312
2965,329.0,47925711.0,4.0,5.0,1.0,2.0,0.4,0.3,0.4,,1.0,0.10000000000000003,0.0,0.7149592624840574,0.14214113720780752,0.26197165896624,0.6324555320336759,0123
2966,329.0,47925711.0,5.0,3.0,2.0,3.0,0.8,0.3,0.3,,2.0,0.5,0.0,,-0.49031439482586836,0.17408662880903036,1.0908244352583216,1203
2967,329.0,47925711.0,6.0,6.0,1.0,3.0,0.9,0.19,0.45,,2.0,0.45,0.0,,-0.7251993862029762,0.5454536035653275,0.7961871829345464,0213
2968,329.0,47925711.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,
2970,330.0,83170694.0,0.0,0.0,1.0,2.0,0.71,0.76,0.59,,1.0,-0.12,0.0,0.12090824504598446,0.46476822580693444,0.4235229539944375,0.7681145747868608,0123
2971,330.0,83170694.0,1.0,1.0,3.0,4.0,0.7,0.5,0.62,,1.0,0.12,0.0,0.42205678127320817,0.21259921259881887,0.39581516921874205,0.7874007874011811,2301
2972,330.0,83170694.0,2.0,2.0,1.0,4.0,0.86,0.87,0.9,,1.0,0.040000000000000036,0.0,,0.37040729777677806,0.36280440680988635,0.9486832980505138,0312
2973,330.0,83170694.0,3.0,5.0,1.0,2.0,0.36,0.42,0.4,,1.0,0.040000000000000036,0.0,0.687475649674266,0.2840596069574921,0.21607260539018114,0.6324555320336759,0123
2974,330.0,83170694.0,4.0,4.0,2.0,4.0,0.56,0.61,0.87,,2.0,-0.26,0.0,0.6612143189074676,0.04623557729288974,0.511013340421625,0.5472871840042113,1302
2975,330.0,83170694.0,5.0,3.0,2.0,3.0,0.82,0.66,0.75,,2.0,0.06999999999999995,0.0,,-0.13171231817896412,0.3510874706923943,0.9295373767941753,1203
2976,330.0,83170694.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
2977,330.0,83170694.0,7.0,7.0,1.0,3.0,0.74,0.44,0.69,,2.0,0.050000000000000044,0.0,0.39911779841609857,-0.2784693540949579,0.5006663050291298,0.7158862010305143,0213
2979,331.0,93554766.0,0.0,0.0,1.0,2.0,0.18,0.88,0.13,,1.0,-0.04999999999999999,0.0,,0.9660947885957609,0.23944487245360102,0.36055512754639896,0123
2980,331.0,93554766.0,1.0,1.0,3.0,4.0,0.8,0.32,0.7,,1.0,0.37999999999999995,0.0,0.3394953479890309,-0.03666002653407552,0.4282510375332762,0.8366600265340756,2301
2981,331.0,93554766.0,2.0,4.0,2.0,4.0,0.84,0.95,0.85,,2.0,0.09999999999999998,0.0,,0.08225673552745016,0.21846706705810903,1.077681072623463,1302
2982,331.0,93554766.0,3.0,2.0,1.0,4.0,0.55,0.14,0.12,,1.0,-0.020000000000000018,0.0,0.5943417708523145,0.1827401006991427,0.7023986866563762,0.34641016151377546,0312
2983,331.0,93554766.0,4.0,5.0,1.0,2.0,0.7,0.9,0.85,,1.0,0.15000000000000002,0.0,,0.4196863407705851,0.26126151089063443,0.9219544457292888,0123
2984,331.0,93554766.0,5.0,3.0,2.0,3.0,0.75,0.44,0.86,,2.0,-0.10999999999999999,0.0,0.4019971880115044,-0.286661719426903,0.6681546884562151,0.5565901829353739,1203
2985,331.0,93554766.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
2986,331.0,93554766.0,7.0,7.0,1.0,3.0,0.9,0.09,0.93,,2.0,-0.030000000000000027,0.0,,-0.9173767177879453,1.246065240137078,0.09557554636279586,0213
2988,332.0,39436190.0,0.0,0.0,1.0,2.0,0.51,1.0,0.51,,1.0,0.0,0.0,,0.7000707195188102,0.29580765098192285,0.714142842854285,0123
2989,332.0,39436190.0,1.0,1.0,3.0,4.0,0.2,0.0,0.13,,1.0,0.13,0.0,0.8161312210911033,-0.36055512754639896,0.2719004044872769,0.36055512754639896,2301
2990,332.0,39436190.0,2.0,2.0,1.0,4.0,0.51,0.91,0.66,,1.0,0.15000000000000002,0.0,0.11384516306159921,0.5366699158596082,0.1975466533726118,0.812403840463596,0312
2991,332.0,39436190.0,3.0,3.0,2.0,3.0,0.37,0.29,0.3,,2.0,0.07,0.0,0.7086318931281629,-0.09865521611787187,0.187105987464123,0.6731265392401398,1203
2992,332.0,39436190.0,4.0,4.0,2.0,4.0,0.91,0.71,0.93,,2.0,-0.020000000000000018,0.0,,-0.1574362275419059,0.4786917800677082,0.8703819762554961,1302
2993,332.0,39436190.0,5.0,5.0,1.0,2.0,0.51,0.77,0.51,,1.0,0.0,0.0,0.35348798693720673,0.5268245217448008,0.29580765098192285,0.714142842854285,0123
2994,332.0,39436190.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
2995,332.0,39436190.0,7.0,7.0,1.0,3.0,0.89,0.13,0.03,,2.0,0.86,0.0,,-0.8242644550533548,-0.20990195135927853,1.5440683577719116,0213
2997,333.0,25908162.0,0.0,0.0,1.0,2.0,0.33,1.0,0.83,,1.0,0.49999999999999994,0.0,,0.5031702044586652,-0.09863951745083388,0.9110433579144299,0123
2998,333.0,25908162.0,1.0,1.0,3.0,4.0,0.79,0.05,0.0,,1.0,-0.05,0.0,,0.31622776601683794,1.2569805089976536,0.0,2301
2999,333.0,25908162.0,2.0,3.0,2.0,3.0,0.65,0.07,0.54,,2.0,0.10999999999999999,0.0,,-0.7660096864217438,0.8986264674583913,0.2415489576407468,1203
3000,333.0,25908162.0,3.0,4.0,2.0,4.0,0.56,0.64,0.77,,2.0,-0.13,0.0,0.6285653230387374,0.0730703254726397,0.38849756545859027,0.6698029589672463,1302
3001,333.0,25908162.0,4.0,2.0,1.0,4.0,0.74,0.96,0.89,,1.0,0.15000000000000002,0.0,,0.4422425328494415,0.27315439285398346,0.9433981132056604,0312
3002,333.0,25908162.0,5.0,5.0,1.0,2.0,0.14,0.93,0.58,,1.0,0.43999999999999995,0.0,0.05730283413759748,0.6022408591121948,-0.2324270483734726,0.7615773105863908,0123
3003,333.0,25908162.0,6.0,6.0,1.0,3.0,0.83,0.0,0.0,,2.0,0.83,0.0,,-1.2884098726725126,0.0,1.2884098726725126,0213
3004,333.0,25908162.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3006,334.0,42221334.0,0.0,0.0,1.0,2.0,0.23,0.67,0.27,,1.0,0.04000000000000001,0.0,0.5457441404303385,0.6379684480083594,0.15861775604186357,0.5196152422706632,0123
3007,334.0,42221334.0,1.0,1.0,3.0,4.0,0.6,0.11,0.05,,1.0,-0.06,0.0,0.36008293237900907,0.245434778232364,0.8718383172603532,0.22360679774997896,2301
3008,334.0,42221334.0,2.0,3.0,2.0,3.0,0.54,0.28,0.51,,2.0,0.030000000000000027,0.0,0.6111087490826724,-0.29089900718653816,0.48860021033050993,0.5506302742108167,1203
3009,334.0,42221334.0,3.0,4.0,2.0,4.0,0.58,0.51,0.65,,2.0,-0.07000000000000006,0.0,0.607672455344186,-0.06708246759069292,0.38647351054068646,0.6905594508862143,1302
3010,334.0,42221334.0,4.0,5.0,1.0,2.0,0.51,0.22,0.51,,1.0,0.29000000000000004,0.0,0.6323886275121634,-0.050817884783205036,0.29580765098192285,0.714142842854285,0123
3011,334.0,42221334.0,5.0,2.0,1.0,4.0,0.51,0.59,0.69,,1.0,0.17999999999999994,0.0,0.4609950188559963,0.255615662828214,0.1792881075444004,0.8306623862918074,0312
3012,334.0,42221334.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3013,334.0,42221334.0,7.0,7.0,1.0,3.0,0.44,0.2,0.17,,2.0,0.27,0.0,0.40805037000023936,-0.30562761993101006,0.0816873108206091,0.856395841144077,0213
3015,335.0,78739257.0,0.0,0.0,1.0,2.0,0.25,0.7,0.25,,1.0,0.0,0.0,0.4902272307884077,0.6832159566199232,0.20710678118654757,0.5,0123
3016,335.0,78739257.0,1.0,1.0,3.0,4.0,0.55,0.3,0.3,,1.0,0.0,0.0,0.6304289545471897,0.22687411173631733,0.5010862906649856,0.5477225575051661,2301
3017,335.0,78739257.0,2.0,2.0,1.0,4.0,0.5,0.3,0.44,,1.0,0.14,0.0,0.6589905328875144,0.11127171117040346,0.33667504192892006,0.6633249580710799,0312
3018,335.0,78739257.0,3.0,3.0,2.0,3.0,0.6,0.25,0.3,,2.0,0.3,0.0,0.24848046619885578,-0.3883383338237846,0.2415765168639662,0.8538685981463658,1203
3019,335.0,78739257.0,4.0,4.0,2.0,4.0,0.65,0.8,0.7,,2.0,0.10000000000000009,0.0,0.19147699679336128,0.12473563896821371,0.18422661055159195,0.9559488145475461,1302
3020,335.0,78739257.0,5.0,5.0,1.0,2.0,0.75,0.55,0.7,,1.0,0.1499999999999999,0.0,0.323083627982515,0.21214882163607607,0.3880848448575134,0.8366600265340756,0123
3021,335.0,78739257.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3022,335.0,78739257.0,7.0,7.0,1.0,3.0,0.75,0.45,0.54,,2.0,0.20999999999999996,0.0,0.08716814225120066,-0.2760615733410752,0.3241089080852717,0.900635963306317,0213
3024,336.0,63010582.0,0.0,0.0,1.0,2.0,0.42,0.57,0.36,,1.0,-0.06,0.0,0.5666282352946763,0.46770782520313114,0.316515138991168,0.6,0123
3025,336.0,63010582.0,1.0,1.0,3.0,4.0,0.82,0.39,0.35,,1.0,-0.040000000000000036,0.0,0.3004060455435532,0.2915681083228231,0.6890168691766082,0.5916079783099616,2301
3026,336.0,63010582.0,2.0,3.0,2.0,3.0,0.35,0.36,0.29,,2.0,0.07,0.0,0.6531358749874593,0.011868110889781458,0.08420976788502443,0.7524502586490512,1203
3027,336.0,63010582.0,3.0,2.0,1.0,4.0,0.36,0.78,0.35,,1.0,-0.010000000000000009,0.0,0.38965149556210343,0.6573916213697181,0.25692015911389543,0.5916079783099616,0312
3028,336.0,63010582.0,4.0,4.0,2.0,4.0,0.32,0.33,0.35,,2.0,-0.019999999999999962,0.0,0.7806260210089858,0.012403840463595994,0.21229123613236367,0.5877087638676364,1302
3029,336.0,63010582.0,5.0,5.0,1.0,2.0,0.29,0.51,0.28,,1.0,-0.009999999999999953,0.0,0.6594003370149172,0.48080023162328966,0.2324270483734726,0.5291502622129182,0123
3030,336.0,63010582.0,6.0,6.0,1.0,3.0,0.31,0.35,0.69,,2.0,-0.33999999999999997,0.0,0.7750622852888895,0.04925923913289443,0.6020894304597402,0.18531135694144085,0213
3031,336.0,63010582.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3033,337.0,91294478.0,0.0,0.0,1.0,2.0,0.51,0.72,0.62,,1.0,0.10999999999999999,0.0,0.4002917909831752,0.4125992125988188,0.2225497064350267,0.7874007874011811,0123
3034,337.0,91294478.0,1.0,1.0,3.0,4.0,0.4,0.29,0.36,,1.0,0.07,0.0,0.7260891142990425,0.1615773105863908,0.2944271909999159,0.6,2301
3035,337.0,91294478.0,2.0,5.0,1.0,2.0,0.63,0.51,0.8,,1.0,0.29000000000000004,0.0,0.36693109732424667,0.11552330283629197,0.2280700250322666,0.8944271909999159,0123
3036,337.0,91294478.0,3.0,3.0,2.0,3.0,0.8,0.17,0.51,,2.0,0.29000000000000004,0.0,,-0.6818158745828217,0.6538364982007682,0.6110745658665837,1203
3037,337.0,91294478.0,4.0,2.0,1.0,4.0,0.41,0.62,0.56,,1.0,0.15000000000000008,0.0,0.5309418802164376,0.3652213952112161,0.1572070364589533,0.7483314773547883,0312
3038,337.0,91294478.0,5.0,4.0,2.0,4.0,0.51,0.62,0.51,,2.0,0.10999999999999999,0.0,0.4336298808873304,0.10360237872979661,0.12337881511929383,0.8865716787169138,1302
3039,337.0,91294478.0,6.0,6.0,1.0,3.0,0.51,0.51,0.51,,2.0,0.0,0.0,0.5791706250463028,0.0,0.22698119384909043,0.7829692999871174,0213
3040,337.0,91294478.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3042,338.0,31587724.0,0.0,0.0,1.0,2.0,0.0,1.0,0.7,,1.0,0.7,0.0,,0.5775535358390196,-0.8366600265340756,0.8366600265340756,0123
3043,338.0,31587724.0,1.0,1.0,3.0,4.0,0.51,0.8,0.5,,1.0,-0.010000000000000009,0.0,0.3116730140843151,0.5578042828808042,0.30284371264966026,0.7071067811865476,2301
3044,338.0,31587724.0,2.0,4.0,2.0,4.0,0.5,0.5,0.5,,2.0,0.0,0.0,0.5903128224505496,0.0,0.22474487139158894,0.7752551286084111,1302
3045,338.0,31587724.0,3.0,3.0,2.0,3.0,0.5,0.5,0.5,,2.0,0.0,0.0,0.5903128224505496,0.0,0.22474487139158894,0.7752551286084111,1203
3046,338.0,31587724.0,4.0,5.0,1.0,2.0,0.78,1.0,0.74,,1.0,-0.040000000000000036,0.0,,0.5539810356688325,0.388767072975417,0.8602325267042626,0123
3047,338.0,31587724.0,5.0,2.0,1.0,4.0,0.5,0.5,0.0,,1.0,-0.5,0.0,,1.0,1.0,0.0,0312
3048,338.0,31587724.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3049,338.0,31587724.0,7.0,7.0,1.0,3.0,0.75,0.09,0.5,,2.0,0.25,0.0,,-0.8004808026796604,0.8004808026796604,0.42426406871192857,0213
3051,339.0,32228367.0,0.0,0.0,1.0,2.0,0.61,0.53,0.28,,1.0,-0.25,0.0,0.3721803506988186,0.5004127518857818,0.5753858395058079,0.5291502622129182,0123
3052,339.0,32228367.0,1.0,1.0,3.0,4.0,0.71,0.59,0.68,,1.0,0.09000000000000008,0.0,0.3418107862119259,0.2616569239964893,0.3670164036577662,0.8246211251235321,2301
3053,339.0,32228367.0,2.0,3.0,2.0,3.0,0.47,0.64,0.59,,2.0,0.050000000000000044,0.0,0.5835507711337825,0.16183487841521027,0.19904261966653114,0.7704933518167347,1203
3054,339.0,32228367.0,3.0,2.0,1.0,4.0,0.6,0.92,0.87,,1.0,0.27,0.0,,0.4237280913161722,0.1627072097014507,0.9327379053088815,0312
3055,339.0,32228367.0,4.0,4.0,2.0,4.0,0.4,0.89,0.45,,2.0,0.44,0.0,,0.43973921541271743,-0.17227140255040818,1.0666985935503241,1302
3056,339.0,32228367.0,5.0,5.0,1.0,2.0,0.64,0.53,0.81,,1.0,0.28,0.0,0.34594935351134415,0.12956301409869997,0.231370849898476,0.9,0123
3057,339.0,32228367.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3058,339.0,32228367.0,7.0,7.0,1.0,3.0,0.78,0.47,0.59,,2.0,0.19000000000000006,0.0,0.05391330584206867,-0.2794636281964139,0.3608774980817414,0.8881221015979384,0213
3060,340.0,99495607.0,0.0,0.0,1.0,2.0,0.51,0.8,0.6,,1.0,0.08999999999999997,0.0,0.32280082322568204,0.49031439482586836,0.23535382459472443,0.7745966692414834,0123
3061,340.0,99495607.0,1.0,1.0,3.0,4.0,0.51,0.5,0.5,,1.0,0.0,0.0,0.5678901725524619,0.2928932188134524,0.30284371264966026,0.7071067811865476,2301
3062,340.0,99495607.0,2.0,2.0,1.0,4.0,0.5,0.5,0.5,,1.0,0.0,0.0,0.5730856172913346,0.2928932188134524,0.2928932188134524,0.7071067811865476,0312
3063,340.0,99495607.0,3.0,5.0,1.0,2.0,0.5,0.5,0.5,,1.0,0.0,0.0,0.5730856172913346,0.2928932188134524,0.2928932188134524,0.7071067811865476,0123
3064,340.0,99495607.0,4.0,3.0,2.0,3.0,0.5,0.4,0.4,,2.0,0.09999999999999998,0.0,0.5568427232834688,-0.10557280900008414,0.20101792401041652,0.7989820759895834,1203
3065,340.0,99495607.0,5.0,4.0,2.0,4.0,0.5,0.5,0.5,,2.0,0.0,0.0,0.5903128224505496,0.0,0.22474487139158894,0.7752551286084111,1302
3066,340.0,99495607.0,6.0,6.0,1.0,3.0,0.5,0.4,0.4,,2.0,0.09999999999999998,0.0,0.5568427232834688,-0.10557280900008414,0.20101792401041652,0.7989820759895834,0213
3067,340.0,99495607.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3069,341.0,75520080.0,0.0,0.0,1.0,2.0,0.24,0.8,0.26,,1.0,0.020000000000000018,0.0,0.36946191824597513,0.7550091127080732,0.1829183716682724,0.5099019513592785,0123
3070,341.0,75520080.0,1.0,1.0,3.0,4.0,0.11,0.19,0.21,,1.0,0.09999999999999999,0.0,0.8745636517013012,0.15818383080131365,0.010784006486758979,0.458257569495584,2301
3071,341.0,75520080.0,2.0,5.0,1.0,2.0,0.51,0.72,0.51,,1.0,0.0,0.0,0.40797139173089203,0.485857157145715,0.29580765098192285,0.714142842854285,0123
3072,341.0,75520080.0,3.0,4.0,2.0,4.0,0.3,0.3,0.51,,2.0,-0.21000000000000002,0.0,0.8299030016584301,0.0,0.46233501844381486,0.31226165079766854,1302
3073,341.0,75520080.0,4.0,3.0,2.0,3.0,0.29,0.84,0.51,,2.0,0.32999999999999996,0.0,0.1924189174661781,0.5345708290951812,-0.05921645199627368,0.8207937625826647,1203
3074,341.0,75520080.0,5.0,2.0,1.0,4.0,0.3,0.3,0.31,,1.0,0.010000000000000009,0.0,0.7714328825165712,0.21782023295848119,0.21782023295848119,0.5567764362830022,0312
3075,341.0,75520080.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3076,341.0,75520080.0,7.0,7.0,1.0,3.0,0.42,0.2,0.25,,2.0,0.16999999999999998,0.0,0.6311426278262455,-0.2840596069574921,0.23356987175076271,0.6829452672404053,0213
3078,342.0,49531384.0,0.0,0.0,1.0,2.0,0.61,0.83,0.63,,1.0,0.020000000000000018,0.0,0.1693634241251997,0.4946844793531354,0.3108107083993489,0.7937253933193772,0123
3079,342.0,49531384.0,1.0,1.0,3.0,4.0,0.61,0.55,0.58,,1.0,0.029999999999999916,0.0,0.46891077125857955,0.28723153758376085,0.3429587911323353,0.7615773105863908,2301
3080,342.0,49531384.0,2.0,5.0,1.0,2.0,0.46,0.41,0.55,,1.0,0.14000000000000007,0.0,0.6130287193376541,0.1639186651041753,0.2175464559529776,0.7416198487095663,0123
3081,342.0,49531384.0,3.0,2.0,1.0,4.0,0.45,0.62,0.69,,1.0,0.23999999999999994,0.0,0.46480537557475826,0.282890486274197,0.11802091175870633,0.8306623862918074,0312
3082,342.0,49531384.0,4.0,3.0,2.0,3.0,0.45,0.43,0.4,,2.0,0.04999999999999999,0.0,0.6016286236763898,-0.02132144850094342,0.16808326546076202,0.7806000325897517,1203
3083,342.0,49531384.0,5.0,4.0,2.0,4.0,0.55,0.68,0.46,,2.0,0.22000000000000003,0.0,,0.11738153079890856,0.008543633478012902,1.040265214692139,1302
3084,342.0,49531384.0,6.0,6.0,1.0,3.0,0.56,0.32,0.34,,2.0,0.22000000000000003,0.0,0.41170845852113214,-0.2583005244258363,0.20995049383620779,0.8483500305896285,0213
3085,342.0,49531384.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3087,343.0,16248336.0,0.0,0.0,1.0,2.0,0.32,0.83,0.44,,1.0,0.12,0.0,0.38805770505357523,0.6250849146014327,0.1366750419289201,0.6633249580710799,0123
3088,343.0,16248336.0,1.0,1.0,3.0,4.0,0.81,0.47,0.65,,1.0,0.18000000000000005,0.0,0.3250316059208284,0.16331019665341073,0.46656643130593045,0.806225774829855,2301
3089,343.0,16248336.0,2.0,5.0,1.0,2.0,0.3,0.58,0.28,,1.0,-0.019999999999999962,0.0,0.5996504058022212,0.5478826992139826,0.24544640702856524,0.5291502622129182,0123
3090,343.0,16248336.0,3.0,3.0,2.0,3.0,0.52,0.68,0.55,,2.0,0.13,0.0,0.3897670106021437,0.14638647625050316,0.1183328788974527,0.9014710238211043,1203
3091,343.0,16248336.0,4.0,4.0,2.0,4.0,0.51,0.53,0.51,,2.0,0.020000000000000018,0.0,0.5589955313495015,0.01961252026249216,0.20736867358659827,0.8025818202496096,1302
3092,343.0,16248336.0,5.0,2.0,1.0,4.0,0.83,0.4,0.4,,1.0,0.0,0.0,0.3179540106612038,0.26197165896624,0.6559543406388367,0.6324555320336759,0312
3093,343.0,16248336.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3094,343.0,16248336.0,7.0,7.0,1.0,3.0,0.77,0.5,0.55,,2.0,0.21999999999999997,0.0,,-0.24096736459908574,0.2845232578665129,0.9564441067325726,0213
3096,344.0,43882246.0,0.0,0.0,1.0,2.0,0.6,0.7,0.7,,1.0,0.09999999999999998,0.0,0.33604949829551756,0.3465559300858476,0.2587850884762566,0.8366600265340756,0123
3097,344.0,43882246.0,1.0,1.0,3.0,4.0,0.8,0.8,0.7,,1.0,-0.10000000000000009,0.0,,0.4282510375332762,0.4282510375332762,0.8366600265340756,2301
3098,344.0,43882246.0,2.0,3.0,2.0,3.0,0.3,0.5,0.5,,2.0,0.0,0.0,0.7722344732446121,0.2254033307585166,0.22474487139158894,0.5498517978498945,1203
3099,344.0,43882246.0,3.0,4.0,2.0,4.0,0.55,0.65,0.7,,2.0,-0.04999999999999993,0.0,0.5906111135573519,0.09136657692898642,0.30896224951980567,0.7398465986503457,1302
3100,344.0,43882246.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,,1.0,0.0,0.0,,0.41421356237309515,0.41421356237309515,1.0,0312
3101,344.0,43882246.0,5.0,5.0,1.0,2.0,0.4,0.3,0.6,,1.0,0.3,0.0,0.6209997150201454,0.0,0.11983052175843245,0.7745966692414834,0123
3102,344.0,43882246.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3103,344.0,43882246.0,7.0,7.0,1.0,3.0,0.7,0.45,0.6,,2.0,0.09999999999999998,0.0,0.4075173589194096,-0.2345326585694094,0.39295748844936007,0.7902584681705631,0213
3105,345.0,13206522.0,0.0,0.0,1.0,2.0,0.46,0.8,0.49,,1.0,0.02999999999999997,0.0,0.3517219302543613,0.5649110640673518,0.259166304662544,0.7,0123
3106,345.0,13206522.0,1.0,1.0,3.0,4.0,0.41,0.07,0.26,,1.0,0.19,0.0,0.751696342292547,-0.13573621268188435,0.3956365624544631,0.5099019513592785,2301
3107,345.0,13206522.0,2.0,4.0,2.0,4.0,0.62,0.57,0.69,,2.0,-0.06999999999999995,0.0,0.5557907847677006,-0.045845047362873315,0.3710416317906846,0.74251124077532,1302
3108,345.0,13206522.0,3.0,3.0,2.0,3.0,0.7,0.09,0.14,,2.0,0.5599999999999999,0.0,,-0.7589518879079946,0.22381000112885757,0.9594059554910657,1203
3109,345.0,13206522.0,4.0,2.0,1.0,4.0,0.24,0.62,0.12,,1.0,-0.12,0.0,0.41411599930386217,0.767142711052229,0.34641016151377546,0.34641016151377546,0312
3110,345.0,13206522.0,5.0,5.0,1.0,2.0,0.11,0.57,0.3,,1.0,0.19,0.0,0.6507108609234066,0.519985267697965,-0.0786809815228231,0.5477225575051661,0123
3111,345.0,13206522.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3112,345.0,13206522.0,7.0,7.0,1.0,3.0,0.05,0.04,0.06,,2.0,-0.009999999999999995,0.0,0.973821419614487,-0.033385053542218934,0.1414213562373095,0.17480640977952838,0213
3114,346.0,95944843.0,0.0,0.0,1.0,2.0,0.5,0.6,0.6,,1.0,0.09999999999999998,0.0,0.49623544142944964,0.32084844576884874,0.2254033307585166,0.7745966692414834,0123
3115,346.0,95944843.0,1.0,1.0,3.0,4.0,0.5,0.5,0.4,,1.0,-0.09999999999999998,0.0,0.5743014261994336,0.3675444679663241,0.3675444679663241,0.6324555320336759,2301
3116,346.0,95944843.0,2.0,3.0,2.0,3.0,0.5,0.5,0.5,,2.0,0.0,0.0,0.5903128224505496,0.0,0.22474487139158894,0.7752551286084111,1203
3117,346.0,95944843.0,3.0,2.0,1.0,4.0,0.5,0.5,0.5,,1.0,0.0,0.0,0.5730856172913346,0.2928932188134524,0.2928932188134524,0.7071067811865476,0312
3118,346.0,95944843.0,4.0,4.0,2.0,4.0,0.6,0.6,0.7,,2.0,-0.09999999999999998,0.0,0.569828675860145,0.0,0.35369255960861157,0.7417525554017206,1302
3119,346.0,95944843.0,5.0,5.0,1.0,2.0,0.6,0.5,0.6,,1.0,0.09999999999999998,0.0,0.49623544142944964,0.2254033307585166,0.32084844576884874,0.7745966692414834,0123
3120,346.0,95944843.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3121,346.0,95944843.0,7.0,7.0,1.0,3.0,0.6,0.5,0.7,,2.0,-0.09999999999999998,0.0,0.6094688439561813,-0.09544511501033215,0.4491376746189437,0.6463074403913884,0213
3123,347.0,87872441.0,0.0,0.0,1.0,2.0,0.01,0.37,0.0,,1.0,-0.01,0.0,0.4898979485566356,0.8602325267042626,0.1414213562373095,0.0,0123
3124,347.0,87872441.0,1.0,1.0,3.0,4.0,0.07,0.0,0.0,,1.0,0.0,0.0,0.9273618495495703,0.0,0.37416573867739417,0.0,2301
3125,347.0,87872441.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0312
3126,347.0,87872441.0,3.0,4.0,2.0,4.0,0.57,0.53,0.53,,2.0,0.039999999999999925,0.0,0.49555517894414425,-0.03814481110443113,0.23138900719314925,0.8363188180099819,1302
3127,347.0,87872441.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1203
3128,347.0,87872441.0,5.0,5.0,1.0,2.0,0.0,0.81,0.0,,1.0,0.0,0.0,,1.2727922061357855,0.0,0.0,0123
3129,347.0,87872441.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,
3130,347.0,87872441.0,7.0,7.0,1.0,3.0,0.83,0.0,0.18,,2.0,0.6499999999999999,0.0,,-1.2884098726725126,0.7348469228349535,0.5535629498375592,0213
3132,348.0,12135393.0,0.0,0.0,1.0,2.0,0.41,0.9,0.39,,1.0,-0.019999999999999962,0.0,0.12932921750388923,0.717140986660034,0.2810387139739018,0.6244997998398398,0123
3133,348.0,12135393.0,1.0,1.0,3.0,4.0,0.26,0.38,0.5,,1.0,0.24,0.0,0.6875221475067929,0.1646730075215871,0.014003473906250341,0.7071067811865476,2301
3134,348.0,12135393.0,2.0,4.0,2.0,4.0,0.56,0.81,0.69,,2.0,0.1200000000000001,0.0,0.36079771546279826,0.21449168170994914,0.16595725085803026,0.8923432735678061,1302
3135,348.0,12135393.0,3.0,3.0,2.0,3.0,0.82,0.09,0.45,,2.0,0.36999999999999994,0.0,,-0.8563607787746412,0.7376309351502965,0.5429939123362733,1203
3136,348.0,12135393.0,4.0,5.0,1.0,2.0,0.12,0.68,0.44,,1.0,0.32,0.0,0.5263548620806823,0.5028654208979803,-0.17342700951444434,0.6633249580710799,0123
