,A,B,C,D,AB,CD,pred
70125971.0,1.8759239852344158,-0.8963170839725418,0.98088992906936,0.031884280429259976,0.0,0.0,0.0
43532120.0,-1.0511494234519219,1.92285255354095,0.9423902233029019,1.9359057831510251,0.0,0.0,0.0
77049366.0,1.0706057388577537,-0.14502156187411047,-1.9359057831510251,2.051149423451922,0.0,0.0,0.0
90248431.0,1.9293942611422477,3.5000000000519425,1.2558582246538403,0.21286741374258739,0.0,0.0,0.0
78752490.0,1.9423902233029033,-0.2847809744563573,-0.6939733680413568,0.09033447060173304,0.0,0.0,0.0
92209175.0,0.80305254089347,1.9162774325283953,0.9359057831510252,1.9096655293982672,0.0,0.0,0.0
47985383.0,-0.03188428042925999,1.159363344522883,2.064094216848975,0.07060573885775256,0.0,0.0,0.0
40733181.0,5.993633377786731,3.5000000000519425,3.7871325862574134,3.7789343361135708,0.0,0.0,0.0
54514203.0,0.1666666666666667,-0.2128674137425873,1.8184242286319003,1.8690101195655455,0.0,0.0,0.0
25908162.0,0.8895729218328955,1.1521505972369661,-0.8620300694977395,0.05760977669709678,0.0,0.0,0.0
42221334.0,-1.1104270781671046,3.5000000000519425,-2.80305254089347,0.6435662931287063,0.0,0.0,0.0
63010582.0,-2.00636662221327,-0.2210656638864289,-0.057609776697096826,0.2847809744563575,0.0,0.0,0.0
32228367.0,-0.06409421684897483,1.7531833111066355,1.8690101195655455,0.9359057831510357,0.0,0.0,0.0
43882246.0,-0.09698668402067832,1.62818843369795,3.9808899290693605,0.8690101195655453,0.0,0.0,0.0
95944843.0,0.06409421684897486,3.7048327646991335,0.13098988043445464,1.0,0.0,0.0,0.0
70346481.0,0.06409421684897486,3.5000000000519425,-0.06409421684897487,-1.064094216848975,0.0,0.0,0.0
52043475.0,1.9096655293982672,-0.7871325862574126,0.13796993049834214,0.8549784381258886,0.0,0.0,0.0
88834905.0,0.2847809744563575,-0.753183311106638,1.1172233112449614,0.6939733680413567,0.0,0.0,0.0
77206922.0,0.4999999999995319,1.5000000002906486,0.847849402763034,0.5,0.0,0.0,0.0
30348965.0,0.1309898804344546,1.8333333333333335,-0.8690101195655454,-5.064094216848975,0.0,0.0,0.0
23206167.0,1.0,3.5000000127210145,-2.9936333777867303,2.0041294968305823,0.0,0.0,0.0
23150788.0,0.11042707816710468,1.2128674137425883,1.9423902233037817,0.9293942611422478,0.0,0.0,0.0
64208959.0,3.9936333777867303,1.5000000007023662,0.5,0.49999999999999994,0.0,0.0,0.0
62230230.0,0.49999999999999994,-0.7048327646991335,0.5000000000003032,0.49999999999887546,0.0,0.0,0.0
17608042.0,2.935905783151025,1.8759239852344158,1.896317083972542,0.10368291602745822,0.0,0.0,0.0
28464829.0,0.7251989006184253,-0.2651745309468202,0.2210656638864291,0.2651745309468196,0.0,0.0,0.0
69882794.0,0.18157577136809977,0.14502156187411058,0.2048327646991334,-1.0706057388577526,0.0,0.0,0.0
35642417.0,0.0,1.5000000072899244,0.06409421684897486,0.7871325862574126,0.0,0.0,0.0
44393463.0,-2.0640942168489746,1.1666666666666667,-0.13098988043445461,0.2048327646991334,0.0,0.0,0.0
99277276.0,0.7871325862574126,1.7348254690531806,1.9359057831510254,0.80305254089347,0.0,0.0,0.0
55880841.0,0.9030133159793219,1.0640942168489749,-0.13098988043445461,0.8690101195655456,0.0,0.0,0.0
73853960.0,-0.9488505765480781,1.00636662221327,3.8333333333333335,-62.99363337778673,0.0,0.0,0.0
88453792.0,0.5,3.5000000000519425,-0.9936333777867301,1.7951672353008667,0.0,0.0,0.0
20017037.0,1.9030133159793214,1.7619797608689092,-0.6825548909938289,0.29516723530086647,0.0,0.0,0.0
28222838.0,0.0,0.6108246866044964,-0.05760977669709684,0.62818843369795,0.0,0.0,0.0
41915685.0,-0.03828945877813807,1.9030133159793219,1.8620300695016583,0.05760977669709679,0.0,0.0,0.0
30765402.0,0.5,1.5000000002906486,-0.13098988043445461,0.5000000000003032,0.0,0.0,0.0
16405921.0,1.0063666222132701,-0.21286741374258755,-0.10368291602745836,0.29516723530086886,0.0,0.0,0.0
98325492.0,1.0,3.7531833111066346,-0.09698668402067849,0.06409421684882967,0.0,0.0,0.0
12556348.0,1.9617105412258535,1.5000000056336877,1.9293942611422474,1.8895729218328952,0.0,0.0,0.0
72304205.0,0.1309898804344546,3.0837225674716047,0.9423902233029022,0.14502156187411044,0.0,0.0,0.0
18852239.0,0.7048327646991335,3.7048327646991335,0.7871325862574254,0.2951672353008666,0.0,0.0,0.0
13399107.0,1.0382894587741465,-0.28478097445635736,1.875923985234415,2.0706057388577523,0.0,0.0,0.0
16591133.0,3.5000000000519425,3.4999999920277025,3.825931936124477,3.833333333333334,0.0,0.0,0.0
47485144.0,1.8549784381258896,-0.7871325862574126,0.130989880430523,3.152150597236966,0.0,0.0,0.0
44321708.0,0.5000000000003032,3.5000000000519425,0.18919887635252802,0.7531833111066352,0.0,0.0,0.0
90790338.0,0.2651745309468196,-0.14502156187411047,-0.22944373773169915,0.14502156187411053,0.0,0.0,0.0
23519497.0,0.1036829160274582,3.124076014765585,-2.1104270781671053,0.025492031865476862,0.0,0.0,0.0
86027287.0,0.1309898804344546,1.62818843369795,1.869010119565545,0.935905783151025,0.0,0.0,0.0
90980210.0,0.09698668402067828,0.9293942611422477,1.8549784381258896,0.882776688755039,0.0,0.0,0.0
88083674.0,0.0,1.935905783151025,0.96811571957074,-1.064094216848975,0.0,0.0,0.0
41155110.0,1.9681157195707402,1.6108246866044598,3.693973368041367,0.7951672353008665,0.0,0.0,0.0
16053527.0,1.0,1.2048327646991337,0.7048327646991335,0.935905783151025,0.0,0.0,0.0
57710691.0,1.9359057831510254,0.903013315979322,1.9162774325283956,1.0382894587741465,0.0,0.0,0.0
33604199.0,0.9936333777867297,3.1036829160274584,-0.9096655293982668,-0.03188428042925983,0.0,0.0,0.0
81660077.0,0.14502156187410623,-2.5000000000210054,3.0063666222132706,0.3891753133955406,0.0,0.0,0.0
20111516.0,2.896317083972542,3.643566293128706,-0.8690101195655459,0.43623143914148016,0.0,0.0,0.0
91011197.0,0.6825548909938285,3.693973368041358,1.9293942611422479,0.8108011236524005,0.0,0.0,0.0
30650825.0,-0.006366622213269965,0.04471025692950838,0.9096655293982672,0.1666666666666667,0.0,0.0,0.0
22147892.0,0.04471025692950838,1.15215059723372,-2.1104270781671044,0.9552897430704916,0.0,0.0,0.0
75678620.0,-0.006366622213269965,-0.7251989006223248,-2.070605738857753,-0.006366622213269885,0.0,0.0,0.0
