,user,userID,pos,qn,q1,q2,p1,p2,p12,p123,fal,irr,ent,a00,a01,a10,a11,qorder,check_pA,check_pA_B,check_pB
1668,185.0,36713135.0,3.0,2.0,1.0,4.0,0.44,0.38,0.43,,1.0,0.04999999999999999,0.0,0.7666058330353097,-0.03546201646217152,0.006970968737424279,0.6411001451292719,312.0,0.43998584804680274,0.4300058359788939,0.38001499210999357
1669,185.0,36713135.0,4.0,3.0,2.0,3.0,0.75,0.52,0.54,,2.0,0.21,0.0,0.6033813411071671,-0.14324081996644078,0.01260665803158295,0.7843813570425845,1203.0,0.7500005899573698,0.5399999982831205,0.5199999222423082
1670,185.0,36713135.0,5.0,4.0,2.0,4.0,0.69,0.54,0.65,,2.0,0.039999999999999925,0.0,0.6130734604358465,-0.03180383605288299,0.08215557582473308,0.7850986981975038,1302.0,0.6900247456829728,0.6499848281159551,0.540021893628063
1671,185.0,36713135.0,6.0,6.0,1.0,3.0,0.41,0.31,0.34,,2.0,0.06999999999999995,0.0,0.7975967960674977,-0.050587310112058366,0.022532766912243637,0.6006441355576787,213.0,0.4103557541426612,0.3400956563123606,0.3102648321743276
1672,185.0,36713135.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1674,186.0,75897044.0,0.0,0.0,1.0,2.0,0.0,0.66,0.2,,1.0,0.2,0.0,0.8153938529110621,0.27121781015507435,-0.3599544904831729,0.36332823933400193,123.0,9.639901322081637e-06,0.19999969441880672,0.6600000749964945
1675,186.0,75897044.0,1.0,1.0,3.0,4.0,0.65,0.05,0.5,,1.0,0.45,0.0,0.7777718939969688,-0.33067612662281354,0.08137306334432282,0.528302414900386,2301.0,0.6502885934749362,0.4998425242788776,0.05025327191771117
1676,186.0,75897044.0,2.0,3.0,2.0,3.0,0.08,0.0,0.0,,2.0,0.08,0.0,0.8931683340573274,0.3274876166012822,-0.05656350507841216,-0.30299103013713397,1203.0,0.07983760113597402,0.0012873255405231336,0.0008566397328950929
1677,186.0,75897044.0,3.0,2.0,1.0,4.0,0.11,0.8,0.0,,1.0,-0.11,0.0,0.1024932965580051,0.926825464118352,0.36123576540673324,0.0006327850500119356,312.0,0.1099998255542555,2.0707910739279863e-07,0.8000000432110485
1678,186.0,75897044.0,4.0,4.0,2.0,4.0,0.25,0.88,0.4,,2.0,0.48,0.0,0.24976038553952726,0.8239025754270571,-0.12741351782205837,-0.49251406996219355,1302.0,0.25002903078954447,0.40010941156867835,0.8800456431087458
1679,186.0,75897044.0,5.0,5.0,1.0,2.0,0.7,0.4,0.45,,1.0,0.04999999999999999,0.0,0.6495286677175042,-0.03919851244948167,0.19966887869753794,0.7326038232175024,123.0,0.6999900843025657,0.4499541444805952,0.4000265950622329
1680,186.0,75897044.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1681,186.0,75897044.0,7.0,7.0,1.0,3.0,0.16,0.0,0.0,,2.0,0.16,0.0,0.671566040205274,0.5255372960199997,-0.00014530101770567625,-0.5223126046833506,213.0,0.15999957649732854,2.1025333621200096e-05,2.3066238614115553e-05
1683,187.0,45981658.0,0.0,0.0,1.0,2.0,0.4,1.0,0.55,,1.0,0.15000000000000002,0.0,0.10877601903792411,0.661384989083079,-0.10571482328460151,0.7345489712260539,123.0,0.4000002427707208,0.5499838776046573,0.9999951910487994
1684,187.0,45981658.0,1.0,1.0,3.0,4.0,0.6,0.4,0.52,,1.0,0.12,0.0,0.7035359995197062,-0.08348819154168473,0.055888973885788486,0.7035220304458354,2301.0,0.6000067198631795,0.5199891593626118,0.39997363701828376
1685,187.0,45981658.0,2.0,3.0,2.0,3.0,0.9,0.37,0.7,,2.0,0.20000000000000007,0.0,0.5370903527732177,-0.1977132053098081,0.23144081286415438,0.7866883762620476,1203.0,0.8999996016342537,0.6999984223581858,0.3700052769544774
1686,187.0,45981658.0,3.0,5.0,1.0,2.0,0.41,0.3,1.0,,1.0,0.7,0.0,0.6666687172130974,-0.34840601095993984,-0.3139839276048557,0.5792934252441081,123.0,0.4100012514461801,0.9999454469862081,0.3000018593941207
1687,187.0,45981658.0,4.0,2.0,1.0,4.0,0.3,0.47,0.3,,1.0,0.0,0.0,0.7856136984416258,0.13629865147512207,1.5575702114584496e-05,0.6035178554506652,312.0,0.30000008852482424,0.29998215369232717,0.46999468320809035
1688,187.0,45981658.0,5.0,4.0,2.0,4.0,0.9,0.82,0.75,,2.0,0.15000000000000002,0.0,0.4132028487957424,-0.1310793434992505,-0.053075818518069785,0.8995914304957283,1302.0,0.9000308511176859,0.7498678815965324,0.8199485453635454
1689,187.0,45981658.0,6.0,6.0,1.0,3.0,0.29,0.0,0.1,,2.0,0.19,0.0,0.9200469856033465,-0.1716316072707641,0.30867240114572636,0.16964110823748915,213.0,0.2900001136269428,0.09999974972171402,2.6243235699408315e-06
1690,187.0,45981658.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1692,188.0,30650825.0,0.0,0.0,1.0,2.0,0.51,0.51,0.51,,1.0,0.0,0.0,0.7000012426407064,-5.452849531250307e-06,-5.36005481846581e-06,0.7141416911829486,123.0,0.5099984487806919,0.5100060272041633,0.509998317580953
1693,188.0,30650825.0,1.0,1.0,3.0,4.0,1.0,0.51,0.51,,1.0,0.0,0.0,0.0008196438960671848,-2.540772296051228e-08,0.6995821293678616,0.7145527656354422,2301.0,0.9999996640755082,0.5100000405592701,0.510000004656914
1694,188.0,30650825.0,2.0,4.0,2.0,4.0,1.0,1.0,0.99,,2.0,0.010000000000000007,0.0,-0.12320949988590019,0.12464483652062727,0.12464483697403313,0.9765998598560396,1302.0,0.9999983012121683,0.9899995233329861,0.9999983012110936
1695,188.0,30650825.0,3.0,2.0,1.0,4.0,0.51,0.51,0.51,,1.0,0.0,0.0,0.7000012426407064,-5.452849531250307e-06,-5.36005481846581e-06,0.7141416911829486,312.0,0.5099984487806919,0.5100060272041633,0.509998317580953
1696,188.0,30650825.0,4.0,3.0,2.0,3.0,0.51,0.51,0.51,,2.0,0.0,0.0,0.7000037488320693,1.6518641372484128e-05,1.652120582634086e-05,0.7141398152516016,1203.0,0.5099949727761302,0.5100183272552995,0.5099949691504371
1697,188.0,30650825.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.999948349805735,-0.006721451305941829,-0.006721407680750934,0.003618264758577638,123.0,9.761181148290558e-06,1.3452277837963105e-05,9.7614547430174e-06
1698,188.0,30650825.0,6.0,6.0,1.0,3.0,0.93,0.0,0.0,,2.0,0.93,0.0,0.6684110991704542,-0.5233636427939949,0.00018324234842641144,0.5285045616823553,213.0,0.9299990168342614,6.344355912681898e-05,5.911945666984246e-05
1699,188.0,30650825.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1701,189.0,92545703.0,0.0,0.0,1.0,2.0,0.3,0.98,0.33,,1.0,0.030000000000000027,0.0,0.2228865239753818,0.7274181273207644,-0.026334602175820045,0.6484528668023686,123.0,0.29999853930667336,0.3300009697441823,0.9800002148654073
1702,189.0,92545703.0,1.0,1.0,3.0,4.0,0.86,0.22,0.28,,1.0,0.060000000000000026,0.0,0.5395084860129865,-0.06184948562244678,0.5457187011114835,0.6381980114301794,2301.0,0.8600099678377481,0.2800062475725605,0.22000038122387783
1703,189.0,92545703.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0009327369122333763,0.9998133067140587,-0.010849051847124778,0.01596768179564618,312.0,2.616063861550784e-05,0.0002601301803634894,0.999904707422318
1704,189.0,92545703.0,3.0,5.0,1.0,2.0,0.51,0.51,0.51,,1.0,0.0,0.0,0.7000012426407064,-5.452849531250307e-06,-5.36005481846581e-06,0.7141416911829486,123.0,0.5099984487806919,0.5100060272041633,0.509998317580953
1705,189.0,92545703.0,4.0,3.0,2.0,3.0,0.38,0.42,0.4,,2.0,0.01999999999999996,0.0,0.7745256112256981,0.01461242438861572,-0.01441592435893395,0.6322099149598236,1203.0,0.37999430338589424,0.4000067564175916,0.4199978630495844
1706,189.0,92545703.0,5.0,4.0,2.0,4.0,0.66,0.73,0.7,,2.0,0.030000000000000027,0.0,0.5502796001987463,0.030815683795987984,-0.02435887778576466,0.8340562014106788,1302.0,0.6600442732581614,0.6999735331578117,0.7300471497449981
1707,189.0,92545703.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1708,189.0,92545703.0,7.0,7.0,1.0,3.0,0.91,0.0,0.01,,2.0,0.9,0.0,0.6930202296474386,-0.5105277926681793,0.07715015112793874,0.503123271670331,213.0,0.9099956126075702,0.010026874646345864,9.242302362947048e-05
1710,190.0,85475010.0,0.0,0.0,1.0,2.0,0.0,0.9,0.1,,1.0,0.1,0.0,0.6315395715575209,0.6338254925151166,-0.31462675118332434,0.3169128405046416,123.0,3.2640236215907344e-06,0.1000000394981795,0.899999975746733
1711,190.0,85475010.0,1.0,1.0,3.0,4.0,0.75,0.15,0.2,,1.0,0.05000000000000002,0.0,0.6672608801084818,-0.06203444516211914,0.4971140858023913,0.5511735062484359,2301.0,0.7500016658023937,0.20000188449991804,0.15000194901662448
1712,190.0,85475010.0,2.0,2.0,1.0,4.0,0.25,0.3,0.35,,1.0,0.09999999999999998,0.0,0.8395927292587363,-0.035037049420437234,-0.07251306538573252,0.5372142265610821,312.0,0.2501539708413066,0.3500354100965331,0.30000473338440925
1713,190.0,85475010.0,3.0,5.0,1.0,2.0,0.3,0.9,0.5,,1.0,0.2,0.0,-0.3322879304698706,0.8399412226905921,-0.08767826311477778,0.41999534321284865,123.0,0.2999747102766068,0.5000241843135931,0.9000054266740507
1714,190.0,85475010.0,4.0,4.0,2.0,4.0,0.65,0.1,0.5,,2.0,0.15000000000000002,0.0,0.7668161841419648,-0.11777667792624308,0.38339486975759623,0.5011295750469933,1302.0,0.6500168159684626,0.49995538675551365,0.09997615727419663
1715,190.0,85475010.0,5.0,3.0,2.0,3.0,0.9,0.55,0.85,,2.0,0.05000000000000005,0.0,0.4421523181291848,-0.06848398377096866,0.26774470204615824,0.8533019612779696,1203.0,0.9000066890715155,0.8500071794457174,0.5499982921838397
1716,190.0,85475010.0,6.0,6.0,1.0,3.0,0.6,0.25,0.45,,2.0,0.14999999999999994,0.0,0.7514194406279433,-0.10809608912159249,0.15594420986098967,0.6319537702749157,213.0,0.5999945199582501,0.4500855183516324,0.24999358135125152
1717,190.0,85475010.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1719,191.0,21365807.0,0.0,0.0,1.0,2.0,0.18,0.84,0.4,,1.0,0.22000000000000006,0.0,0.6344713984315102,0.36038676558650207,-0.19058086599517654,0.6566935042834002,123.0,0.18000026107346606,0.4000028070415151,0.8399998116402333
1720,191.0,21365807.0,1.0,1.0,3.0,4.0,0.68,0.22,0.32,,1.0,0.1,0.0,0.7188655667857098,-0.09239654339247032,0.2867555703506913,0.626471405159579,2301.0,0.6799996620085461,0.3200031276154739,0.2200029274730634
1721,191.0,21365807.0,2.0,5.0,1.0,2.0,0.07,0.35,0.21,,1.0,0.14,0.0,0.8836302760371192,0.10463014133370992,-0.15724798893426223,0.4283960939980158,123.0,0.07000828292348528,0.20995560114347636,0.3500062820624734
1722,191.0,21365807.0,3.0,2.0,1.0,4.0,0.27,0.82,0.6,,1.0,0.33,0.0,-0.4392165837584232,0.8243046000251165,-0.10671938503813445,0.34091323153306435,312.0,0.2699954832714433,0.5999756114040611,0.819996424543533
1723,191.0,21365807.0,4.0,4.0,2.0,4.0,0.61,0.78,0.84,,2.0,-0.059999999999999935,0.0,0.4950445201217122,0.22881109528379562,0.07002147707020462,0.8352686486461971,1302.0,0.6100035294514924,0.8399553752329936,0.7800308501418819
1724,191.0,21365807.0,5.0,3.0,2.0,3.0,0.74,0.15,0.37,,2.0,0.37,0.0,0.4022368488458786,-0.1378218001776852,0.8229223077695577,-0.37684247500109863,1203.0,0.7399975499698491,0.370002105320111,0.14999726759843018
1725,191.0,21365807.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1726,191.0,21365807.0,7.0,7.0,1.0,3.0,0.8,0.16,0.09,,2.0,0.7100000000000001,0.0,0.5505485236134697,-0.30931977408198663,0.7335888050630403,-0.2511281930060897,213.0,0.8000020647435404,0.0900012650906087,0.16000215340846083
1728,192.0,22147892.0,0.0,0.0,1.0,2.0,0.51,0.85,0.51,,1.0,0.0,0.0,0.4785294784155528,0.32216880695924216,-4.2527182034223464e-05,0.8168334603147307,123.0,0.5099481683032655,0.5100007368002263,0.8499945138377684
1729,192.0,22147892.0,1.0,1.0,3.0,4.0,0.51,0.51,0.51,,1.0,0.0,0.0,0.7000012426407064,-5.452849531250307e-06,-5.36005481846581e-06,0.7141416911829486,2301.0,0.5099984487806919,0.5100060272041633,0.509998317580953
1730,192.0,22147892.0,2.0,4.0,2.0,4.0,0.51,0.51,0.51,,2.0,0.0,0.0,0.7000037488320693,1.6518641372484128e-05,1.652120582634086e-05,0.7141398152516016,1302.0,0.5099949727761302,0.5100183272552995,0.5099949691504371
1731,192.0,22147892.0,3.0,2.0,1.0,4.0,0.51,0.51,0.51,,1.0,0.0,0.0,0.7000012426407064,-5.452849531250307e-06,-5.36005481846581e-06,0.7141416911829486,312.0,0.5099984487806919,0.5100060272041633,0.509998317580953
1732,192.0,22147892.0,4.0,3.0,2.0,3.0,0.51,0.51,0.51,,2.0,0.0,0.0,0.7000037488320693,1.6518641372484128e-05,1.652120582634086e-05,0.7141398152516016,1203.0,0.5099949727761302,0.5100183272552995,0.5099949691504371
1733,192.0,22147892.0,5.0,5.0,1.0,2.0,0.51,0.51,0.48,,1.0,-0.030000000000000027,0.0,0.6994440790760565,0.021865519366499758,0.02186554155207948,0.7140180648208387,123.0,0.5100004242484494,0.4799989415658199,0.5100003938078418
1734,192.0,22147892.0,6.0,6.0,1.0,3.0,0.51,0.51,0.51,,2.0,0.0,0.0,0.7000037488320693,1.6518641372484128e-05,1.652120582634086e-05,0.7141398152516016,213.0,0.5099949727761302,0.5100183272552995,0.5099949691504371
1735,192.0,22147892.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1737,193.0,12052628.0,0.0,0.0,1.0,2.0,0.58,0.8,0.76,,1.0,0.18000000000000005,0.0,0.5555442025767199,0.033902150954031034,-0.1281685209596878,0.820849629299242,123.0,0.579999670423655,0.7599998712305119,0.8000001561226819
1738,193.0,12052628.0,1.0,1.0,3.0,4.0,0.6,0.45,0.51,,1.0,0.06,0.0,0.6864983590797494,-0.04302481941603514,0.06517471273655491,0.7229254017036871,2301.0,0.6000056014567354,0.5099720537431376,0.44999032187728016
1739,193.0,12052628.0,2.0,2.0,1.0,4.0,0.7,0.69,0.77,,1.0,0.08000000000000007,0.0,0.563801447687415,-0.06089438543783644,-0.053709174416383086,0.8219094411468434,312.0,0.699998381655279,0.7700039302907821,0.6900007933059159
1740,193.0,12052628.0,3.0,5.0,1.0,2.0,0.24,0.4,0.31,,1.0,0.07,0.0,0.8245109225117644,0.06711630106089567,-0.057828193084660556,0.5588676692914762,123.0,0.23999143216958344,0.309991429066395,0.39999244189779937
1741,193.0,12052628.0,4.0,3.0,2.0,3.0,0.31,0.44,0.28,,2.0,0.15999999999999998,0.0,0.7795260164967541,-0.02177192252722822,-0.10860352767260406,0.6164985882362334,1203.0,0.30998955488127466,0.28000270259896076,0.44001445321077914
1742,193.0,12052628.0,5.0,4.0,2.0,4.0,0.72,0.67,0.76,,2.0,-0.040000000000000036,0.0,0.5362928133289555,0.03626381370882184,0.07841323555554583,0.8395990225037745,1302.0,0.7199468941617245,0.7599755402519296,0.6699879657689686
1743,193.0,12052628.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1744,193.0,12052628.0,7.0,7.0,1.0,3.0,0.78,0.29,0.58,,2.0,0.20000000000000007,0.0,0.6505005353621175,-0.1597373299318493,0.21273915535702792,0.7113895626738682,213.0,0.7800193692652024,0.5799761898601236,0.2899660129853066
1746,194.0,91985246.0,0.0,0.0,1.0,2.0,0.29,0.66,0.29,,1.0,0.0,0.0,0.6929685849639713,0.31873911057098414,-0.00012878629945246048,0.6466840983165978,123.0,0.2899818006127794,0.2901162554696082,0.6600541470744797
1747,194.0,91985246.0,1.0,1.0,3.0,4.0,0.56,0.56,0.51,,1.0,-0.05000000000000005,0.0,0.6600296004240376,0.037259843484934455,0.037259767235856146,0.7493893570983746,2301.0,0.5600003378283854,0.509999512279588,0.560000439482974
1748,194.0,91985246.0,2.0,5.0,1.0,2.0,0.56,0.67,0.59,,1.0,0.02999999999999992,0.0,0.6157499069638499,0.06081079198332279,-0.0219763933150665,0.7852842665018918,123.0,0.5600287085771497,0.5900303340589973,0.6700182316981586
1749,194.0,91985246.0,3.0,4.0,2.0,4.0,0.6,0.74,0.51,,2.0,0.23,0.0,0.5851571313616849,-0.053794757169343774,-0.1452186582070057,0.7959956903586605,1302.0,0.5999953455228783,0.5100021709884061,0.740000325143443
1750,194.0,91985246.0,4.0,3.0,2.0,3.0,0.25,0.35,0.39,,2.0,-0.040000000000000036,0.0,0.8431138982174596,0.1186407747002189,0.031969655142870354,0.5235091570373829,1203.0,0.2501414805812117,0.3899817167535992,0.35001003181801177
1751,194.0,91985246.0,5.0,2.0,1.0,4.0,0.76,0.72,0.76,,1.0,0.040000000000000036,0.0,0.5142049988489575,-0.03262930490508599,-2.403958450290218e-05,0.8570464835271725,312.0,0.7600222261639469,0.7600506665093643,0.7199478301207151
1752,194.0,91985246.0,6.0,6.0,1.0,3.0,0.76,0.09,0.3,,2.0,0.46,0.0,0.5513741088665539,-0.22303394997364784,0.7797203723296209,-0.19564952569957977,213.0,0.7598658711248657,0.30009053791701495,0.09002881166868452
1753,194.0,91985246.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1755,195.0,43887332.0,0.0,0.0,1.0,2.0,0.4,1.0,0.05,,1.0,-0.35000000000000003,0.0,-0.2857173676498087,0.8904745922233887,0.28878870082477603,0.20499365173275982,123.0,0.4000001423155573,0.05000007299498456,0.9999921394874977
1756,195.0,43887332.0,1.0,1.0,3.0,4.0,0.86,0.15,0.01,,1.0,-0.14,0.0,0.12471995429236968,0.307247724231967,0.9333849872309035,0.13724689815324834,2301.0,0.8600020587565612,0.010003433265432335,0.1500009405365546
1757,195.0,43887332.0,2.0,3.0,2.0,3.0,0.95,0.5,0.97,,2.0,-0.020000000000000014,0.0,0.24896500494739254,0.061666120041750844,0.5833562415882866,0.7706550596494051,1203.0,0.9500001135704218,0.9700001018116984,0.4999999598445155
1758,195.0,43887332.0,3.0,2.0,1.0,4.0,0.4,0.7,0.01,,1.0,-0.39,0.0,0.0591696002050933,0.8099311454865402,0.5654407785958547,0.1441777769973952,312.0,0.40000051966276484,0.010000127588152465,0.7000003560849498
1759,195.0,43887332.0,4.0,4.0,2.0,4.0,0.85,0.9,0.9,,2.0,0.0,0.0,0.33393285555140584,0.06120255415436046,1.787743104502955e-06,0.9406078448428142,1302.0,0.8499997876160997,0.9000024471707614,0.9000011623339119
1760,195.0,43887332.0,5.0,5.0,1.0,2.0,0.4,0.3,0.01,,1.0,-0.29,0.0,0.45724376991107074,0.5652846355442275,0.6652960586811418,0.16959531937943792,123.0,0.40000024785308347,0.00999563248500581,0.30000293513776943
1761,195.0,43887332.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1762,195.0,43887332.0,7.0,7.0,1.0,3.0,0.4,0.02,0.2,,2.0,0.2,0.0,0.7909141353268229,-0.13780581691827762,0.5931888998333972,-0.05992788899025187,213.0,0.40000027173535657,0.19999848378977406,0.02000093196611375
1764,196.0,75678620.0,0.0,0.0,1.0,2.0,0.6,0.35,0.43,,1.0,0.08000000000000003,0.0,0.7190959469780445,-0.060844519818236194,0.12549973440304382,0.6807712417823221,123.0,0.6000481738514276,0.43002957726740226,0.3501196087281049
1765,196.0,75678620.0,1.0,1.0,3.0,4.0,0.63,0.56,0.42,,1.0,-0.14000000000000007,0.0,0.6060033561604267,0.11729288128760894,0.1774159297303525,0.7665028327361716,2301.0,0.6300525983773143,0.4200191679495494,0.5599886042986718
1766,196.0,75678620.0,2.0,4.0,2.0,4.0,0.4,0.37,0.57,,2.0,-0.16999999999999993,0.0,0.780320737914719,0.1439906349740384,0.16995689808001072,0.5843638612384723,1302.0,0.3997606206900235,0.5699441941303659,0.37006624554335066
1767,196.0,75678620.0,3.0,3.0,2.0,3.0,0.66,0.53,0.42,,2.0,0.24000000000000005,0.0,0.6383661421238075,-0.14465113112454167,-0.06531203202934074,0.7531925829519239,1203.0,0.6600043292929251,0.42000312873291296,0.5300063422218345
1768,196.0,75678620.0,4.0,5.0,1.0,2.0,0.34,0.56,0.42,,1.0,0.07999999999999996,0.0,0.7387108499485877,0.10155796268783143,-0.06048406645143425,0.6635766589804585,123.0,0.3399982007961164,0.42000641416434054,0.5599946013826067
1769,196.0,75678620.0,5.0,2.0,1.0,4.0,0.36,0.4,0.6,,1.0,0.24,0.0,0.7611901290717187,-0.11437648630922394,-0.13807662185441996,0.6232516895296599,312.0,0.3600615846986726,0.6001375862591378,0.40009920256313924
1770,196.0,75678620.0,6.0,6.0,1.0,3.0,0.72,0.39,0.4,,2.0,0.31999999999999995,0.0,0.6561727247299382,-0.19842971850186908,0.006112384472571843,0.7280286780046153,213.0,0.720065508899881,0.3999539105758749,0.39003806808731284
1771,196.0,75678620.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1773,197.0,56918218.0,0.0,0.0,1.0,2.0,0.36,0.94,0.36,,1.0,0.0,0.0,0.3356642634990334,0.6153189783691367,2.7543755710649783e-06,0.7132405338989166,123.0,0.3600037839326006,0.3600006697871233,0.9399958549075319
1774,197.0,56918218.0,1.0,1.0,3.0,4.0,0.27,0.28,0.36,,1.0,0.08999999999999997,0.0,0.838039244435551,-0.05594474633035007,-0.06337343197924372,0.5390215446404248,2301.0,0.27000553243175757,0.35998353973845015,0.2799898078317931
1775,197.0,56918218.0,2.0,5.0,1.0,2.0,0.14,0.31,0.2,,1.0,0.06,0.0,0.8826308535477554,0.09308444431730026,-0.06279217440661511,0.4564595379031463,123.0,0.13999529004137506,0.19999858120790265,0.3100174857345896
1776,197.0,56918218.0,3.0,4.0,2.0,4.0,0.04,0.26,0.34,,2.0,-0.08000000000000003,0.0,0.9004396112037509,0.3841076486532031,0.07065967063131177,0.1915131789691916,1302.0,0.03998996532187056,0.33999893414961224,0.2600018186004919
1777,197.0,56918218.0,4.0,2.0,1.0,4.0,0.77,0.35,0.62,,1.0,0.27,0.0,0.6436583212566045,-0.18048898870965568,0.1123330866109536,0.7351931915592953,312.0,0.7700260419585733,0.620054547397772,0.34996569248976367
1778,197.0,56918218.0,5.0,3.0,2.0,3.0,0.67,0.2,0.6,,2.0,0.07000000000000006,0.0,0.7217857708106626,-0.059571177719095335,0.3487211474621357,0.5948699373845664,1203.0,0.6700047352139878,0.6000089515682206,0.2000270830420938
1779,197.0,56918218.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1780,197.0,56918218.0,7.0,7.0,1.0,3.0,0.65,0.09,0.39,,2.0,0.26,0.0,0.4973079086382638,-0.11852761768759293,0.8082791339644166,-0.29209757871322517,213.0,0.6499920924784052,0.39001373344132284,0.09001478772073913
1782,198.0,88855071.0,0.0,0.0,1.0,2.0,0.71,0.83,0.83,,1.0,0.12,0.0,0.4904252608851833,-2.5984441047807678e-05,-0.09853183982898821,0.8658953204879635,123.0,0.7100200359536928,0.8300075576491761,0.8299803764305832
1783,198.0,88855071.0,1.0,1.0,3.0,4.0,0.51,0.77,0.61,,1.0,0.09999999999999998,0.0,0.5814809773707694,0.13084648292845505,-0.07293283848047337,0.7996498627990076,2301.0,0.5099983881920961,0.6099981091892023,0.770000944463407
1784,198.0,88855071.0,2.0,3.0,2.0,3.0,0.64,0.75,0.75,,2.0,0.0,0.0,0.5371003963036693,0.09177943182675931,1.642159094698904e-06,0.8385104221698394,1203.0,0.6400030921955396,0.7500025479886083,0.7500007394994702
1785,198.0,88855071.0,3.0,4.0,2.0,4.0,0.66,0.57,0.59,,2.0,0.07000000000000006,0.0,0.6213875818968494,-0.05033940508262974,0.013941311534191798,0.7817605090622329,1302.0,0.6600465977676947,0.5899675185259755,0.569961262121828
1786,198.0,88855071.0,4.0,2.0,1.0,4.0,0.86,0.51,0.51,,1.0,0.0,0.0,0.4659128370817049,-8.356789905682367e-06,0.33629163642341553,0.8184334670477216,312.0,0.8599980664746328,0.51001815633565,0.5100078464211021
1787,198.0,88855071.0,5.0,5.0,1.0,2.0,0.42,0.51,0.61,,1.0,0.19,0.0,0.7221062139529751,-0.06199643307308698,-0.11733361074703462,0.6789347671416825,123.0,0.41988914269787064,0.6100817948777609,0.5099569581060556
1788,198.0,88855071.0,6.0,6.0,1.0,3.0,0.72,0.51,0.51,,2.0,0.21,0.0,0.6203403366556047,-0.13900203035529884,2.5595984061837335e-05,0.7719177719751479,213.0,0.7200443591129426,0.510053388226624,0.5100125542228995
1789,198.0,88855071.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1791,199.0,71923595.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0016759825973699848,0.0005180289136553171,0.0005180369764119927,0.9999986021064923,123.0,0.9999951913066384,0.999992644826537,0.999995191271218
1792,199.0,71923595.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0016759825973699848,0.0005180289136553171,0.0005180369764119927,0.9999986021064923,2301.0,0.9999951913066384,0.999992644826537,0.999995191271218
1793,199.0,71923595.0,2.0,2.0,1.0,4.0,0.51,0.51,0.51,,1.0,0.0,0.0,0.7000012426407064,-5.452849531250307e-06,-5.36005481846581e-06,0.7141416911829486,312.0,0.5099984487806919,0.5100060272041633,0.509998317580953
1794,199.0,71923595.0,3.0,4.0,2.0,4.0,0.51,0.51,0.51,,2.0,0.0,0.0,0.7000037488320693,1.6518641372484128e-05,1.652120582634086e-05,0.7141398152516016,1302.0,0.5099949727761302,0.5100183272552995,0.5099949691504371
1795,199.0,71923595.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,,2.0,0.0,0.0,0.00361826421910144,-0.006721425451098994,-0.006721432281222477,0.999948349816455,1203.0,0.9999902387040366,0.9999865477262079,0.9999902386612016
1796,199.0,71923595.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0016759825973699848,0.0005180289136553171,0.0005180369764119927,0.9999986021064923,123.0,0.9999951913066384,0.999992644826537,0.999995191271218
1797,199.0,71923595.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
1798,199.0,71923595.0,7.0,7.0,1.0,3.0,1.0,1.0,1.0,,2.0,0.0,0.0,0.00361826421910144,-0.006721425451098994,-0.006721432281222477,0.999948349816455,213.0,0.9999902387040366,0.9999865477262079,0.9999902386612016
1800,200.0,57429134.0,0.0,0.0,1.0,2.0,0.5,0.03,0.8,,1.0,0.77,0.0,0.7635833608787914,-0.3880914609136239,-0.12520167634069934,0.5006504835704175,123.0,0.499942614996238,0.8000447643815127,0.03015114757799772
1801,200.0,57429134.0,1.0,1.0,3.0,4.0,0.59,0.04,0.04,,1.0,0.0,0.0,0.7407419573037313,-1.460121309356843e-06,0.6123823947065751,0.2762049183532537,2301.0,0.5899999354723514,0.0399999623660973,0.03999947350220742
1802,200.0,57429134.0,2.0,4.0,2.0,4.0,0.7,0.1,0.71,,2.0,-0.010000000000000007,0.0,0.6672896762542138,0.009816195387408064,0.6162921378655407,0.41810591649303014,1302.0,0.7000413146652268,0.710042699763849,0.10002587704640674
